Subject,Stim,Condition,StimSoundIn1.Filename,SubTrialList.Cycle,SubTrialList.Sample,SubTrialList,phonetic_cons,semantic_trans,frequency,correctRT,log_F(base10),PhonN,,
32,嵐,plsl,behavioral_naming-32-1Stim-122.wav,3,82,2,inconsistent,opaque,837,480,2.922725458,5,,
32,胖,plsh,behavioral_naming-32-1Stim-123.wav,3,83,3,inconsistent,transparent,2513,472,3.400192489,8,,
32,淚,plsh,behavioral_naming-32-1Stim-124.wav,3,84,4,inconsistent,transparent,2682,441,3.428458774,3,,
32,板,plsl,behavioral_naming-32-1Stim-125.wav,3,85,5,inconsistent,opaque,4495,484,3.652729696,10,,
32,颳,plsh,behavioral_naming-32-1Stim-126.wav,3,86,6,inconsistent,transparent,335,549,2.525044807,6,,
32,純,plsl,behavioral_naming-32-1Stim-127.wav,3,87,7,inconsistent,opaque,9545,386,3.979775933,7,,
32,隸,plsl,behavioral_naming-32-1Stim-128.wav,3,88,8,inconsistent,opaque,243,813,2.385606274,3,,
32,譏,phsl,behavioral_naming-32-1Stim-129.wav,3,89,9,consistent,opaque,229,792,2.359835482,6,,
32,醃,phsl,behavioral_naming-32-1Stim-130.wav,3,90,10,consistent,opaque,210,524,2.322219295,9,,
32,倍,plsl,behavioral_naming-32-1Stim-131.wav,3,91,11,inconsistent,opaque,99099,482,4.996069272,9,,
32,燭,plsh,behavioral_naming-32-1Stim-132.wav,3,92,12,inconsistent,transparent,152,950,2.181843588,6,,
32,癱,phsl,behavioral_naming-32-1Stim-133.wav,3,93,13,consistent,opaque,204,610,2.309630167,3,,
32,櫻,phsl,behavioral_naming-32-1Stim-134.wav,3,94,14,consistent,opaque,251,526,2.399673721,4,,
32,豎,plsl,behavioral_naming-32-1Stim-135.wav,3,95,15,inconsistent,opaque,1091,689,3.037824751,7,,
32,註,phsh,behavioral_naming-32-1Stim-136.wav,3,96,16,consistent,transparent,680,507,2.832508913,10,,
32,陷,plsl,behavioral_naming-32-1Stim-137.wav,3,97,17,inconsistent,opaque,3990,454,3.600972896,7,,
32,賺,plsh,behavioral_naming-32-1Stim-139.wav,3,99,19,inconsistent,transparent,7415,454,3.870111155,9,,
32,埋,plsh,behavioral_naming-32-1Stim-140.wav,3,100,20,inconsistent,transparent,4182,545,3.621384028,10,,
32,逞,phsl,behavioral_naming-32-1Stim-141.wav,3,101,21,consistent,opaque,438,604,2.641474111,4,,
32,猛,phsl,behavioral_naming-32-1Stim-142.wav,3,102,22,consistent,opaque,14154,420,4.150879191,4,,
32,裙,plsh,behavioral_naming-32-1Stim-143.wav,3,103,23,inconsistent,transparent,381,455,2.580924976,4,,
32,揪,plsh,behavioral_naming-32-1Stim-144.wav,3,104,24,inconsistent,transparent,192,552,2.283301229,7,,
32,搓,phsh,behavioral_naming-32-1Stim-145.wav,3,105,25,consistent,transparent,765,549,2.883661435,6,,
32,餓,phsh,behavioral_naming-32-1Stim-146.wav,3,106,26,consistent,transparent,1342,499,3.127752516,8,,
32,槌,phsl,behavioral_naming-32-1Stim-147.wav,3,107,27,consistent,opaque,788,491,2.896526217,3,,
32,烤,phsh,behavioral_naming-32-1Stim-148.wav,3,108,28,consistent,transparent,1961,446,3.292477594,3,,
32,戀,plsh,behavioral_naming-32-1Stim-149.wav,3,109,29,inconsistent,transparent,1813,475,3.258397804,11,,
32,順,plsh,behavioral_naming-32-1Stim-150.wav,3,110,30,inconsistent,transparent,8144,449,3.910837765,5,,
32,仰,plsh,behavioral_naming-32-1Stim-151.wav,3,111,31,inconsistent,transparent,1809,456,3.257438567,4,,
32,禪,plsh,behavioral_naming-32-1Stim-152.wav,3,112,32,inconsistent,transparent,835,487,2.921686475,9,,
32,劇,phsl,behavioral_naming-32-1Stim-153.wav,3,113,33,consistent,opaque,10471,517,4.01998816,4,,
32,趁,plsh,behavioral_naming-32-1Stim-154.wav,3,114,34,inconsistent,transparent,10347,377,4.014814449,7,,
32,襖,phsh,behavioral_naming-32-1Stim-155.wav,3,115,35,consistent,transparent,27,580,1.431363764,5,,
32,鷹,phsh,behavioral_naming-32-1Stim-157.wav,3,117,37,consistent,transparent,2121,530,3.326540669,3,,
32,踢,plsh,behavioral_naming-32-1Stim-158.wav,3,118,38,inconsistent,transparent,8240,480,3.915927212,6,,
32,剁,phsh,behavioral_naming-32-1Stim-159.wav,3,119,39,consistent,transparent,81,583,1.908485019,3,,
32,韁,phsh,behavioral_naming-32-1Stim-160.wav,3,120,40,consistent,transparent,31,545,1.491361694,5,,
32,矇,phsh,behavioral_naming-32-1Stim-161.wav,4,121,1,consistent,transparent,159,469,2.201397124,4,,
32,絹,phsh,behavioral_naming-32-1Stim-162.wav,4,122,2,consistent,transparent,139,576,2.1430148,6,,
32,醣,phsl,behavioral_naming-32-1Stim-163.wav,4,123,3,consistent,opaque,88,507,1.944482672,4,,
32,寒,plsh,behavioral_naming-32-1Stim-164.wav,4,124,4,inconsistent,transparent,2037,402,3.308991029,6,,
32,喧,phsh,behavioral_naming-32-1Stim-165.wav,4,125,5,consistent,transparent,43,461,1.633468456,5,,
32,謂,phsh,behavioral_naming-32-1Stim-166.wav,4,126,6,consistent,transparent,967,518,2.985426474,4,,
32,遺,plsl,behavioral_naming-32-1Stim-167.wav,4,127,7,inconsistent,opaque,1736,432,3.239549721,5,,
32,淘,phsl,behavioral_naming-32-1Stim-168.wav,4,128,8,consistent,opaque,200,476,2.301029996,5,,
32,詩,plsh,behavioral_naming-32-1Stim-169.wav,4,129,9,inconsistent,transparent,6937,464,3.841171694,10,,
32,批,phsl,behavioral_naming-32-1Stim-170.wav,4,130,10,consistent,opaque,239027,521,5.378446961,10,,
32,餅,plsl,behavioral_naming-32-1Stim-171.wav,4,131,11,inconsistent,opaque,3239,458,3.510410948,9,,
32,廟,plsh,behavioral_naming-32-1Stim-172.wav,4,132,12,inconsistent,transparent,3207,457,3.50609896,3,,
32,缺,plsh,behavioral_naming-32-1Stim-173.wav,4,133,13,inconsistent,transparent,22209,409,4.346529004,6,,
32,倫,phsl,behavioral_naming-32-1Stim-174.wav,4,134,14,consistent,opaque,2581,397,3.411788005,8,,
32,狐,plsh,behavioral_naming-32-1Stim-175.wav,4,135,15,inconsistent,transparent,578,440,2.761927838,5,,
32,謝,phsl,behavioral_naming-32-1Stim-176.wav,4,136,16,consistent,opaque,8824,374,3.945665499,3,,
32,釋,plsl,behavioral_naming-32-1Stim-177.wav,4,137,17,inconsistent,opaque,1684,441,3.226342087,7,,
32,鋰,phsl,behavioral_naming-32-1Stim-178.wav,4,138,18,consistent,opaque,1369,787,3.136403448,10,,
32,腋,phsh,behavioral_naming-32-1Stim-179.wav,4,139,19,consistent,transparent,405,716,2.607455023,3,,
32,遛,phsl,behavioral_naming-32-1Stim-180.wav,4,140,20,consistent,opaque,63,869,1.799340549,5,,
32,楠,phsl,behavioral_naming-32-1Stim-181.wav,4,141,21,consistent,opaque,634,616,2.802089258,3,,
32,餵,phsh,behavioral_naming-32-1Stim-182.wav,4,142,22,consistent,transparent,1908,554,3.28057837,5,,
32,拌,plsh,behavioral_naming-32-1Stim-183.wav,4,143,23,inconsistent,transparent,702,559,2.846337112,8,,
32,搏,plsl,behavioral_naming-32-1Stim-184.wav,4,144,24,inconsistent,opaque,1880,562,3.274157849,6,,
32,紐,phsl,behavioral_naming-32-1Stim-186.wav,4,146,26,consistent,opaque,1644,593,3.215901813,6,,
32,鬆,phsl,behavioral_naming-32-1Stim-187.wav,4,147,27,consistent,opaque,3625,392,3.559308011,4,,
32,顱,phsl,behavioral_naming-32-1Stim-189.wav,4,149,29,consistent,opaque,760,718,2.880813592,9,,
32,磷,phsl,behavioral_naming-32-1Stim-190.wav,4,150,30,consistent,opaque,1988,610,3.29841638,8,,
32,詐,plsl,behavioral_naming-32-1Stim-191.wav,4,151,31,inconsistent,opaque,448,556,2.651278014,11,,
32,輻,phsh,behavioral_naming-32-1Stim-192.wav,4,152,32,consistent,transparent,79,492,1.897627091,9,,
32,野,plsl,behavioral_naming-32-1Stim-193.wav,4,153,33,inconsistent,opaque,3134,419,3.496098992,9,,
32,跨,phsl,behavioral_naming-32-1Stim-194.wav,4,154,34,consistent,opaque,21329,448,4.328970494,5,,
32,偶,plsl,behavioral_naming-32-1Stim-195.wav,4,155,35,inconsistent,opaque,2552,454,3.40688067,9,,
32,灌,plsh,behavioral_naming-32-1Stim-196.wav,4,156,36,inconsistent,transparent,1540,494,3.187520721,8,,
32,敏,plsh,behavioral_naming-32-1Stim-197.wav,4,157,37,inconsistent,transparent,1610,438,3.206825876,10,,
32,館,phsl,behavioral_naming-32-1Stim-198.wav,4,158,38,consistent,opaque,7111,467,3.851930679,8,,
32,憶,phsl,behavioral_naming-32-1Stim-199.wav,4,159,39,consistent,opaque,850,504,2.929418926,5,,
32,凜,phsh,behavioral_naming-32-1Stim-200.wav,4,160,40,consistent,transparent,41,549,1.612783857,3,,
33,鐳,phsl,behavioral_naming-33-1Stim-41.wav,1,1,1,consistent,opaque,147,716,2.167317335,3,,
33,映,plsl,behavioral_naming-33-1Stim-42.wav,1,2,2,inconsistent,opaque,845,607,2.926856709,8,,
33,潭,phsh,behavioral_naming-33-1Stim-43.wav,1,3,3,consistent,transparent,532,609,2.725911632,4,,
33,錦,plsl,behavioral_naming-33-1Stim-44.wav,1,4,4,inconsistent,opaque,1059,540,3.02489596,4,,
33,痣,phsh,behavioral_naming-33-1Stim-45.wav,1,5,5,consistent,transparent,184,554,2.264817823,3,,
33,幅,phsh,behavioral_naming-33-1Stim-46.wav,1,6,6,consistent,transparent,25457,462,4.405807223,9,,
33,棺,phsl,behavioral_naming-33-1Stim-47.wav,1,7,7,consistent,opaque,674,573,2.828659897,8,,
33,酷,plsh,behavioral_naming-33-1Stim-48.wav,1,8,8,inconsistent,transparent,2400,625,3.380211242,9,,
33,淹,phsh,behavioral_naming-33-1Stim-49.wav,1,9,9,consistent,transparent,3045,672,3.483587297,9,,
33,誌,phsl,behavioral_naming-33-1Stim-50.wav,1,10,10,consistent,opaque,404,597,2.606381365,3,,
33,顫,plsh,behavioral_naming-33-1Stim-51.wav,1,11,11,inconsistent,transparent,118,514,2.071882007,7,,
33,殘,plsh,behavioral_naming-33-1Stim-52.wav,1,12,12,inconsistent,transparent,1398,543,3.145507171,10,,
33,梗,plsl,behavioral_naming-33-1Stim-53.wav,1,13,13,inconsistent,opaque,103,553,2.012837225,6,,
33,摺,phsl,behavioral_naming-33-1Stim-54.wav,1,14,14,consistent,opaque,143,591,2.155336037,3,,
33,尊,plsh,behavioral_naming-33-1Stim-55.wav,1,15,15,inconsistent,transparent,5764,573,3.760723972,5,,
33,覓,plsh,behavioral_naming-33-1Stim-56.wav,1,16,16,inconsistent,transparent,2267,546,3.35545152,9,,
33,饌,plsl,behavioral_naming-33-1Stim-57.wav,1,17,17,inconsistent,opaque,20,611,1.301029996,3,,
33,噹,phsh,behavioral_naming-33-1Stim-58.wav,1,18,18,consistent,transparent,144,614,2.158362492,5,,
33,煎,phsh,behavioral_naming-33-1Stim-59.wav,1,19,19,consistent,transparent,308,604,2.488550717,4,,
33,桿,plsl,behavioral_naming-33-1Stim-60.wav,1,20,20,inconsistent,opaque,50450,628,4.702861171,6,,
33,誓,plsl,behavioral_naming-33-1Stim-61.wav,1,21,21,inconsistent,opaque,1049,575,3.020775488,6,,
33,拒,phsl,behavioral_naming-33-1Stim-62.wav,1,22,22,consistent,opaque,11072,560,4.044226077,8,,
33,攤,phsh,behavioral_naming-33-1Stim-63.wav,1,23,23,consistent,transparent,3478,591,3.541329578,3,,
33,熬,phsh,behavioral_naming-33-1Stim-64.wav,1,24,24,consistent,transparent,614,612,2.788168371,10,,
33,嫁,phsh,behavioral_naming-33-1Stim-65.wav,1,25,25,consistent,transparent,1726,640,3.237040791,3,,
33,晏,plsh,behavioral_naming-33-1Stim-66.wav,1,26,26,inconsistent,transparent,531,621,2.725094521,8,,
33,殲,plsh,behavioral_naming-33-1Stim-67.wav,1,27,27,inconsistent,transparent,249,767,2.396199347,5,,
33,符,phsl,behavioral_naming-33-1Stim-68.wav,1,28,28,consistent,opaque,3583,509,3.554246808,4,,
33,淨,plsl,behavioral_naming-33-1Stim-69.wav,1,29,29,inconsistent,opaque,9021,565,3.955254683,10,,
33,溜,phsh,behavioral_naming-33-1Stim-70.wav,1,30,30,consistent,transparent,776,630,2.889861721,5,,
33,湖,phsh,behavioral_naming-33-1Stim-71.wav,1,31,31,consistent,transparent,7481,644,3.873959655,8,,
33,腦,phsh,behavioral_naming-33-1Stim-72.wav,1,32,32,consistent,transparent,7703,671,3.886659898,3,,
33,醒,phsh,behavioral_naming-33-1Stim-73.wav,1,33,33,consistent,transparent,1483,507,3.171141151,4,,
33,辭,plsh,behavioral_naming-33-1Stim-74.wav,1,34,34,inconsistent,transparent,4095,566,3.612253906,5,,
33,灘,phsh,behavioral_naming-33-1Stim-75.wav,1,35,35,consistent,transparent,2952,778,3.470116353,3,,
33,捷,phsl,behavioral_naming-33-1Stim-76.wav,1,36,36,consistent,opaque,5030,576,3.701567985,3,,
33,腐,phsl,behavioral_naming-33-1Stim-77.wav,1,37,37,consistent,opaque,168,467,2.225309282,3,,
33,掠,plsl,behavioral_naming-33-1Stim-78.wav,1,38,38,inconsistent,opaque,302,702,2.480006943,6,,
33,爺,phsh,behavioral_naming-33-1Stim-79.wav,1,39,39,consistent,transparent,97,588,1.986771734,3,,
33,慢,phsh,behavioral_naming-33-1Stim-80.wav,1,40,40,consistent,transparent,13189,605,4.120211868,8,,
33,餅,plsl,behavioral_naming-33-1Stim-81.wav,2,41,1,inconsistent,opaque,3239,666,3.510410948,9,,
33,楠,phsl,behavioral_naming-33-1Stim-82.wav,2,42,2,consistent,opaque,634,555,2.802089258,3,,
33,淘,phsl,behavioral_naming-33-1Stim-83.wav,2,43,3,consistent,opaque,200,591,2.301029996,5,,
33,寒,plsh,behavioral_naming-33-1Stim-84.wav,2,44,4,inconsistent,transparent,2037,517,3.308991029,6,,
33,鋰,phsl,behavioral_naming-33-1Stim-85.wav,2,45,5,consistent,opaque,1369,580,3.136403448,10,,
33,醣,phsl,behavioral_naming-33-1Stim-86.wav,2,46,6,consistent,opaque,88,632,1.944482672,4,,
33,拌,plsh,behavioral_naming-33-1Stim-87.wav,2,47,7,inconsistent,transparent,702,622,2.846337112,8,,
33,灌,plsh,behavioral_naming-33-1Stim-88.wav,2,48,8,inconsistent,transparent,1540,617,3.187520721,8,,
33,磷,phsl,behavioral_naming-33-1Stim-89.wav,2,49,9,consistent,opaque,1988,589,3.29841638,8,,
33,詩,plsh,behavioral_naming-33-1Stim-90.wav,2,50,10,inconsistent,transparent,6937,533,3.841171694,10,,
33,腋,phsh,behavioral_naming-33-1Stim-91.wav,2,51,11,consistent,transparent,405,599,2.607455023,3,,
33,凜,phsh,behavioral_naming-33-1Stim-92.wav,2,52,12,consistent,transparent,41,646,1.612783857,3,,
33,遺,plsl,behavioral_naming-33-1Stim-93.wav,2,53,13,inconsistent,opaque,1736,582,3.239549721,5,,
33,跨,phsl,behavioral_naming-33-1Stim-94.wav,2,54,14,consistent,opaque,21329,709,4.328970494,5,,
33,釋,plsl,behavioral_naming-33-1Stim-95.wav,2,55,15,inconsistent,opaque,1684,629,3.226342087,7,,
33,喧,phsh,behavioral_naming-33-1Stim-96.wav,2,56,16,consistent,transparent,43,488,1.633468456,5,,
33,狐,plsh,behavioral_naming-33-1Stim-97.wav,2,57,17,inconsistent,transparent,578,1236,2.761927838,5,,
33,敏,plsh,behavioral_naming-33-1Stim-98.wav,2,58,18,inconsistent,transparent,1610,571,3.206825876,10,,
33,舐,plsl,behavioral_naming-33-1Stim-99.wav,2,59,19,inconsistent,opaque,11,707,1.041392685,5,,
33,館,phsl,behavioral_naming-33-1Stim-100.wav,2,60,20,consistent,opaque,7111,639,3.851930679,8,,
33,謂,phsh,behavioral_naming-33-1Stim-101.wav,2,61,21,consistent,transparent,967,571,2.985426474,4,,
33,野,plsl,behavioral_naming-33-1Stim-102.wav,2,62,22,inconsistent,opaque,3134,543,3.496098992,9,,
33,偶,plsl,behavioral_naming-33-1Stim-103.wav,2,63,23,inconsistent,opaque,2552,578,3.40688067,9,,
33,矇,phsh,behavioral_naming-33-1Stim-104.wav,2,64,24,consistent,transparent,159,558,2.201397124,4,,
33,紐,phsl,behavioral_naming-33-1Stim-105.wav,2,65,25,consistent,opaque,1644,566,3.215901813,6,,
33,鬆,phsl,behavioral_naming-33-1Stim-106.wav,2,66,26,consistent,opaque,3625,530,3.559308011,4,,
33,憶,phsl,behavioral_naming-33-1Stim-107.wav,2,67,27,consistent,opaque,850,626,2.929418926,5,,
33,餵,phsh,behavioral_naming-33-1Stim-108.wav,2,68,28,consistent,transparent,1908,636,3.28057837,5,,
33,批,phsl,behavioral_naming-33-1Stim-109.wav,2,69,29,consistent,opaque,239027,609,5.378446961,10,,
33,諳,phsl,behavioral_naming-33-1Stim-110.wav,2,70,30,consistent,opaque,738,733,2.868056362,7,,
33,搏,plsl,behavioral_naming-33-1Stim-111.wav,2,71,31,inconsistent,opaque,1880,597,3.274157849,6,,
33,謝,phsl,behavioral_naming-33-1Stim-112.wav,2,72,32,consistent,opaque,8824,499,3.945665499,3,,
33,廟,plsh,behavioral_naming-33-1Stim-113.wav,2,73,33,inconsistent,transparent,3207,499,3.50609896,3,,
33,顱,phsl,behavioral_naming-33-1Stim-114.wav,2,74,34,consistent,opaque,760,599,2.880813592,9,,
33,詐,plsl,behavioral_naming-33-1Stim-116.wav,2,76,36,inconsistent,opaque,448,572,2.651278014,11,,
33,倫,phsl,behavioral_naming-33-1Stim-117.wav,2,77,37,consistent,opaque,2581,562,3.411788005,8,,
33,遛,phsl,behavioral_naming-33-1Stim-118.wav,2,78,38,consistent,opaque,63,689,1.799340549,5,,
33,絹,phsh,behavioral_naming-33-1Stim-119.wav,2,79,39,consistent,transparent,139,659,2.1430148,6,,
33,缺,plsh,behavioral_naming-33-1Stim-120.wav,2,80,40,inconsistent,transparent,22209,505,4.346529004,6,,
33,柄,phsh,behavioral_naming-33-1Stim-121.wav,3,81,1,consistent,transparent,390,659,2.591064607,3,,
33,編,plsl,behavioral_naming-33-1Stim-122.wav,3,82,2,inconsistent,opaque,6831,634,3.834484285,9,,
33,棍,plsl,behavioral_naming-33-1Stim-123.wav,3,83,3,inconsistent,opaque,628,673,2.797959644,7,,
33,咳,plsl,behavioral_naming-33-1Stim-124.wav,3,84,4,inconsistent,opaque,471,629,2.673020907,11,,
33,鉅,phsl,behavioral_naming-33-1Stim-125.wav,3,85,5,consistent,opaque,2346,702,3.370328008,8,,
33,獐,phsl,behavioral_naming-33-1Stim-126.wav,3,86,6,consistent,opaque,83,714,1.919078092,10,,
33,衝,plsh,behavioral_naming-33-1Stim-127.wav,3,87,7,inconsistent,transparent,3949,539,3.596487134,7,,
33,鶴,plsh,behavioral_naming-33-1Stim-128.wav,3,88,8,inconsistent,transparent,650,600,2.812913357,3,,
33,茗,phsl,behavioral_naming-33-1Stim-129.wav,3,89,9,consistent,opaque,20,595,1.301029996,3,,
33,蟻,phsl,behavioral_naming-33-1Stim-130.wav,3,90,10,consistent,opaque,292,596,2.465382851,3,,
33,抵,phsh,behavioral_naming-33-1Stim-131.wav,3,91,11,consistent,transparent,38803,565,4.588865304,11,,
33,搖,phsh,behavioral_naming-33-1Stim-132.wav,3,92,12,consistent,transparent,1431,594,3.155639634,5,,
33,蕾,phsl,behavioral_naming-33-1Stim-133.wav,3,93,13,consistent,opaque,315,774,2.498310554,3,,
33,坑,plsh,behavioral_naming-33-1Stim-135.wav,3,95,15,inconsistent,transparent,2593,571,3.413802517,8,,
33,嘰,phsl,behavioral_naming-33-1Stim-136.wav,3,96,16,consistent,opaque,49,617,1.69019608,6,,
33,鎚,phsh,behavioral_naming-33-1Stim-137.wav,3,97,17,consistent,transparent,51,588,1.707570176,3,,
33,喚,phsh,behavioral_naming-33-1Stim-138.wav,3,98,18,consistent,transparent,438,594,2.641474111,5,,
33,蝸,plsl,behavioral_naming-33-1Stim-139.wav,3,99,19,inconsistent,opaque,12,701,1.079181246,11,,
33,稜,plsl,behavioral_naming-33-1Stim-140.wav,3,100,20,inconsistent,opaque,290,597,2.462397998,5,,
33,裱,phsh,behavioral_naming-33-1Stim-141.wav,3,101,21,consistent,transparent,55,577,1.740362689,4,,
33,撲,phsh,behavioral_naming-33-1Stim-143.wav,3,103,23,consistent,transparent,3915,627,3.592731766,6,,
33,損,plsl,behavioral_naming-33-1Stim-144.wav,3,104,24,inconsistent,opaque,1486,571,3.172018809,6,,
33,緝,plsl,behavioral_naming-33-1Stim-145.wav,3,105,25,inconsistent,opaque,368,740,2.565847819,6,,
33,糕,plsh,behavioral_naming-33-1Stim-146.wav,3,106,26,inconsistent,transparent,373,641,2.571708832,3,,
33,檔,phsl,behavioral_naming-33-1Stim-147.wav,3,107,27,consistent,opaque,5505,719,3.740757323,5,,
33,概,plsl,behavioral_naming-33-1Stim-148.wav,3,108,28,inconsistent,opaque,1022,613,3.009450896,4,,
33,脫,plsl,behavioral_naming-33-1Stim-149.wav,3,109,29,inconsistent,opaque,3579,548,3.553761698,7,,
33,赴,plsh,behavioral_naming-33-1Stim-150.wav,3,110,30,inconsistent,transparent,124761,483,5.096078847,5,,
33,氧,plsh,behavioral_naming-33-1Stim-151.wav,3,111,31,inconsistent,transparent,2301,533,3.361916619,11,,
33,搜,plsh,behavioral_naming-33-1Stim-152.wav,3,112,32,inconsistent,transparent,1203,523,3.080265627,8,,
33,綻,plsh,behavioral_naming-33-1Stim-153.wav,3,113,33,inconsistent,transparent,102,675,2.008600172,5,,
33,誤,plsl,behavioral_naming-33-1Stim-154.wav,3,114,34,inconsistent,opaque,4650,593,3.667452953,3,,
33,拂,plsl,behavioral_naming-33-1Stim-156.wav,3,116,36,inconsistent,opaque,86,577,1.934498451,7,,
33,弒,phsl,behavioral_naming-33-1Stim-157.wav,3,117,37,consistent,opaque,18,585,1.255272505,3,,
33,馴,plsl,behavioral_naming-33-1Stim-158.wav,3,118,38,inconsistent,opaque,74,507,1.86923172,5,,
33,孕,plsl,behavioral_naming-33-1Stim-159.wav,3,119,39,inconsistent,opaque,465,530,2.667452953,4,,
33,鯨,plsl,behavioral_naming-33-1Stim-160.wav,3,120,40,inconsistent,opaque,837,572,2.922725458,6,,
33,剁,phsh,behavioral_naming-33-1Stim-161.wav,4,121,1,consistent,transparent,81,614,1.908485019,3,,
33,颳,plsh,behavioral_naming-33-1Stim-162.wav,4,122,2,inconsistent,transparent,335,593,2.525044807,6,,
33,韁,phsh,behavioral_naming-33-1Stim-163.wav,4,123,3,consistent,transparent,31,579,1.491361694,5,,
33,嵐,plsl,behavioral_naming-33-1Stim-164.wav,4,124,4,inconsistent,opaque,837,651,2.922725458,5,,
33,譏,phsl,behavioral_naming-33-1Stim-165.wav,4,125,5,consistent,opaque,229,630,2.359835482,6,,
33,劇,phsl,behavioral_naming-33-1Stim-166.wav,4,126,6,consistent,opaque,10471,552,4.01998816,4,,
33,猛,phsl,behavioral_naming-33-1Stim-167.wav,4,127,7,consistent,opaque,14154,557,4.150879191,4,,
33,倍,plsl,behavioral_naming-33-1Stim-168.wav,4,128,8,inconsistent,opaque,99099,619,4.996069272,9,,
33,搓,phsh,behavioral_naming-33-1Stim-169.wav,4,129,9,consistent,transparent,765,582,2.883661435,6,,
33,純,plsl,behavioral_naming-33-1Stim-170.wav,4,130,10,inconsistent,opaque,9545,725,3.979775933,7,,
33,鷹,phsh,behavioral_naming-33-1Stim-171.wav,4,131,11,consistent,transparent,2121,584,3.326540669,3,,
33,吵,plsh,behavioral_naming-33-1Stim-172.wav,4,132,12,inconsistent,transparent,1718,496,3.235023159,10,,
33,槌,phsl,behavioral_naming-33-1Stim-173.wav,4,133,13,consistent,opaque,788,582,2.896526217,3,,
33,踢,plsh,behavioral_naming-33-1Stim-174.wav,4,134,14,inconsistent,transparent,8240,532,3.915927212,6,,
33,醃,phsl,behavioral_naming-33-1Stim-175.wav,4,135,15,consistent,opaque,210,713,2.322219295,9,,
