Subject,Stim,Condition,StimSoundIn1.Filename,SubTrialList.Cycle,SubTrialList.Sample,SubTrialList,phonetic_cons,semantic_trans,frequency,correctRT,accuracy,log_F.base10.,acc_rate,PhonN
28,憶,phsl,behavioral_naming-28-1Stim-199.wav,4,159,39,consistent,opaque,850,635,0,2.929418926,0.025,5
28,凜,phsh,behavioral_naming-28-1Stim-200.wav,4,160,40,consistent,transparent,41,622,0,1.612783857,0.025,3
29,幅,phsh,behavioral_naming-29-1Stim-41.wav,1,1,1,consistent,transparent,25457,712,0,4.405807223,0.0875,9
29,腐,phsl,behavioral_naming-29-1Stim-42.wav,1,2,2,consistent,opaque,168,867,0,2.225309282,0.0875,3
29,掠,plsl,behavioral_naming-29-1Stim-43.wav,1,3,3,inconsistent,opaque,302,NaN,1,2.480006943,0.0875,6
29,辭,plsh,behavioral_naming-29-1Stim-44.wav,1,4,4,inconsistent,transparent,4095,399,0,3.612253906,0.0875,5
29,腦,phsh,behavioral_naming-29-1Stim-45.wav,1,5,5,consistent,transparent,7703,374,0,3.886659898,0.0875,3
29,饌,plsl,behavioral_naming-29-1Stim-46.wav,1,6,6,inconsistent,opaque,20,513,0,1.301029996,0.0875,3
29,熬,phsh,behavioral_naming-29-1Stim-47.wav,1,7,7,consistent,transparent,614,427,0,2.788168371,0.0875,10
29,摺,phsl,behavioral_naming-29-1Stim-48.wav,1,8,8,consistent,opaque,143,425,0,2.155336037,0.0875,3
29,梗,plsl,behavioral_naming-29-1Stim-49.wav,1,9,9,inconsistent,opaque,103,452,0,2.012837225,0.0875,6
29,錦,plsl,behavioral_naming-29-1Stim-50.wav,1,10,10,inconsistent,opaque,1059,564,0,3.02489596,0.0875,4
29,晏,plsh,behavioral_naming-29-1Stim-51.wav,1,11,11,inconsistent,transparent,531,607,0,2.725094521,0.0875,8
29,煎,phsh,behavioral_naming-29-1Stim-52.wav,1,12,12,consistent,transparent,308,486,0,2.488550717,0.0875,4
29,溜,phsh,behavioral_naming-29-1Stim-53.wav,1,13,13,consistent,transparent,776,492,0,2.889861721,0.0875,5
29,殘,plsh,behavioral_naming-29-1Stim-54.wav,1,14,14,inconsistent,transparent,1398,421,0,3.145507171,0.0875,10
29,噹,phsh,behavioral_naming-29-1Stim-55.wav,1,15,15,consistent,transparent,144,494,0,2.158362492,0.0875,5
29,攤,phsh,behavioral_naming-29-1Stim-56.wav,1,16,16,consistent,transparent,3478,507,0,3.541329578,0.0875,3
29,爺,phsh,behavioral_naming-29-1Stim-57.wav,1,17,17,consistent,transparent,97,407,0,1.986771734,0.0875,3
29,酷,plsh,behavioral_naming-29-1Stim-58.wav,1,18,18,inconsistent,transparent,2400,367,0,3.380211242,0.0875,9
29,符,phsl,behavioral_naming-29-1Stim-59.wav,1,19,19,consistent,opaque,3583,365,0,3.554246808,0.0875,4
29,灘,phsh,behavioral_naming-29-1Stim-60.wav,1,20,20,consistent,transparent,2952,464,0,3.470116353,0.0875,3
29,誓,plsl,behavioral_naming-29-1Stim-61.wav,1,21,21,inconsistent,opaque,1049,365,0,3.020775488,0.0875,6
29,拒,phsl,behavioral_naming-29-1Stim-62.wav,1,22,22,consistent,opaque,11072,434,0,4.044226077,0.0875,8
29,湖,phsh,behavioral_naming-29-1Stim-63.wav,1,23,23,consistent,transparent,7481,374,0,3.873959655,0.0875,8
29,痣,phsh,behavioral_naming-29-1Stim-64.wav,1,24,24,consistent,transparent,184,482,0,2.264817823,0.0875,3
29,醒,phsh,behavioral_naming-29-1Stim-65.wav,1,25,25,consistent,transparent,1483,363,0,3.171141151,0.0875,4
29,慢,phsh,behavioral_naming-29-1Stim-66.wav,1,26,26,consistent,transparent,13189,401,0,4.120211868,0.0875,8
29,淹,phsh,behavioral_naming-29-1Stim-67.wav,1,27,27,consistent,transparent,3045,430,0,3.483587297,0.0875,9
29,映,plsl,behavioral_naming-29-1Stim-68.wav,1,28,28,inconsistent,opaque,845,463,0,2.926856709,0.0875,8
29,棺,phsl,behavioral_naming-29-1Stim-69.wav,1,29,29,consistent,opaque,674,464,0,2.828659897,0.0875,8
29,桿,plsl,behavioral_naming-29-1Stim-70.wav,1,30,30,inconsistent,opaque,50450,722,0,4.702861171,0.0875,6
29,鐳,phsl,behavioral_naming-29-1Stim-71.wav,1,31,31,consistent,opaque,147,436,0,2.167317335,0.0875,3
29,尊,plsh,behavioral_naming-29-1Stim-72.wav,1,32,32,inconsistent,transparent,5764,417,0,3.760723972,0.0875,5
29,淨,plsl,behavioral_naming-29-1Stim-73.wav,1,33,33,inconsistent,opaque,9021,478,0,3.955254683,0.0875,10
29,顫,plsh,behavioral_naming-29-1Stim-74.wav,1,34,34,inconsistent,transparent,118,566,0,2.071882007,0.0875,7
29,捷,phsl,behavioral_naming-29-1Stim-75.wav,1,35,35,consistent,opaque,5030,491,0,3.701567985,0.0875,3
29,潭,phsh,behavioral_naming-29-1Stim-76.wav,1,36,36,consistent,transparent,532,437,0,2.725911632,0.0875,4
29,誌,phsl,behavioral_naming-29-1Stim-77.wav,1,37,37,consistent,opaque,404,437,0,2.606381365,0.0875,3
29,殲,plsh,behavioral_naming-29-1Stim-78.wav,1,38,38,inconsistent,transparent,249,NaN,1,2.396199347,0.0875,5
29,嫁,phsh,behavioral_naming-29-1Stim-79.wav,1,39,39,consistent,transparent,1726,478,0,3.237040791,0.0875,3
29,覓,plsh,behavioral_naming-29-1Stim-80.wav,1,40,40,inconsistent,transparent,2267,460,0,3.35545152,0.0875,9
29,腋,phsh,behavioral_naming-29-1Stim-81.wav,2,41,1,consistent,transparent,405,568,0,2.607455023,0.0875,3
29,諳,phsl,behavioral_naming-29-1Stim-82.wav,2,42,2,consistent,opaque,738,NaN,1,2.868056362,0.0875,7
29,輻,phsh,behavioral_naming-29-1Stim-83.wav,2,43,3,consistent,transparent,79,379,0,1.897627091,0.0875,9
29,凜,phsh,behavioral_naming-29-1Stim-84.wav,2,44,4,consistent,transparent,41,NaN,1,1.612783857,0.0875,3
29,館,phsl,behavioral_naming-29-1Stim-85.wav,2,45,5,consistent,opaque,7111,423,0,3.851930679,0.0875,8
29,寒,plsh,behavioral_naming-29-1Stim-86.wav,2,46,6,inconsistent,transparent,2037,343,0,3.308991029,0.0875,6
29,詩,plsh,behavioral_naming-29-1Stim-87.wav,2,47,7,inconsistent,transparent,6937,340,0,3.841171694,0.0875,10
29,缺,plsh,behavioral_naming-29-1Stim-88.wav,2,48,8,inconsistent,transparent,22209,381,0,4.346529004,0.0875,6
29,鋰,phsl,behavioral_naming-29-1Stim-89.wav,2,49,9,consistent,opaque,1369,426,0,3.136403448,0.0875,10
29,狐,plsh,behavioral_naming-29-1Stim-90.wav,2,50,10,inconsistent,transparent,578,NaN,1,2.761927838,0.0875,5
29,廟,plsh,behavioral_naming-29-1Stim-91.wav,2,51,11,inconsistent,transparent,3207,466,0,3.50609896,0.0875,3
29,遛,phsl,behavioral_naming-29-1Stim-92.wav,2,52,12,consistent,opaque,63,422,0,1.799340549,0.0875,5
29,矇,phsh,behavioral_naming-29-1Stim-93.wav,2,53,13,consistent,transparent,159,428,0,2.201397124,0.0875,4
29,謂,phsh,behavioral_naming-29-1Stim-94.wav,2,54,14,consistent,transparent,967,507,0,2.985426474,0.0875,4
29,偶,plsl,behavioral_naming-29-1Stim-95.wav,2,55,15,inconsistent,opaque,2552,499,0,3.40688067,0.0875,9
29,淘,phsl,behavioral_naming-29-1Stim-96.wav,2,56,16,consistent,opaque,200,457,0,2.301029996,0.0875,5
29,野,plsl,behavioral_naming-29-1Stim-97.wav,2,57,17,inconsistent,opaque,3134,523,0,3.496098992,0.0875,9
29,鬆,phsl,behavioral_naming-29-1Stim-98.wav,2,58,18,consistent,opaque,3625,365,0,3.559308011,0.0875,4
29,舐,plsl,behavioral_naming-29-1Stim-99.wav,2,59,19,inconsistent,opaque,11,NaN,1,1.041392685,0.0875,5
29,倫,phsl,behavioral_naming-29-1Stim-100.wav,2,60,20,consistent,opaque,2581,468,0,3.411788005,0.0875,8
29,跨,phsl,behavioral_naming-29-1Stim-101.wav,2,61,21,consistent,opaque,21329,605,0,4.328970494,0.0875,5
29,搏,plsl,behavioral_naming-29-1Stim-102.wav,2,62,22,inconsistent,opaque,1880,522,0,3.274157849,0.0875,6
29,敏,plsh,behavioral_naming-29-1Stim-103.wav,2,63,23,inconsistent,transparent,1610,396,0,3.206825876,0.0875,10
29,餵,phsh,behavioral_naming-29-1Stim-104.wav,2,64,24,consistent,transparent,1908,432,0,3.28057837,0.0875,5
29,詐,plsl,behavioral_naming-29-1Stim-105.wav,2,65,25,inconsistent,opaque,448,505,0,2.651278014,0.0875,11
29,憶,phsl,behavioral_naming-29-1Stim-106.wav,2,66,26,consistent,opaque,850,460,0,2.929418926,0.0875,5
29,絹,phsh,behavioral_naming-29-1Stim-107.wav,2,67,27,consistent,transparent,139,532,0,2.1430148,0.0875,6
29,喧,phsh,behavioral_naming-29-1Stim-108.wav,2,68,28,consistent,transparent,43,410,0,1.633468456,0.0875,5
29,紐,phsl,behavioral_naming-29-1Stim-109.wav,2,69,29,consistent,opaque,1644,441,0,3.215901813,0.0875,6
29,灌,plsh,behavioral_naming-29-1Stim-110.wav,2,70,30,inconsistent,transparent,1540,539,0,3.187520721,0.0875,8
29,釋,plsl,behavioral_naming-29-1Stim-111.wav,2,71,31,inconsistent,opaque,1684,368,0,3.226342087,0.0875,7
29,磷,phsl,behavioral_naming-29-1Stim-112.wav,2,72,32,consistent,opaque,1988,457,0,3.29841638,0.0875,8
29,餅,plsl,behavioral_naming-29-1Stim-113.wav,2,73,33,inconsistent,opaque,3239,439,0,3.510410948,0.0875,9
29,遺,plsl,behavioral_naming-29-1Stim-114.wav,2,74,34,inconsistent,opaque,1736,443,0,3.239549721,0.0875,5
29,醣,phsl,behavioral_naming-29-1Stim-115.wav,2,75,35,consistent,opaque,88,585,0,1.944482672,0.0875,4
29,批,phsl,behavioral_naming-29-1Stim-116.wav,2,76,36,consistent,opaque,239027,466,0,5.378446961,0.0875,10
29,顱,phsl,behavioral_naming-29-1Stim-117.wav,2,77,37,consistent,opaque,760,414,0,2.880813592,0.0875,9
29,謝,phsl,behavioral_naming-29-1Stim-118.wav,2,78,38,consistent,opaque,8824,429,0,3.945665499,0.0875,3
29,拌,plsh,behavioral_naming-29-1Stim-119.wav,2,79,39,inconsistent,transparent,702,514,0,2.846337112,0.0875,8
29,楠,phsl,behavioral_naming-29-1Stim-120.wav,2,80,40,consistent,opaque,634,497,0,2.802089258,0.0875,3
29,緝,plsl,behavioral_naming-29-1Stim-121.wav,3,81,1,inconsistent,opaque,368,825,0,2.565847819,0.0875,6
29,喚,phsh,behavioral_naming-29-1Stim-122.wav,3,82,2,consistent,transparent,438,521,0,2.641474111,0.0875,5
29,縐,plsl,behavioral_naming-29-1Stim-123.wav,3,83,3,inconsistent,opaque,19,NaN,1,1.278753601,0.0875,6
29,概,plsl,behavioral_naming-29-1Stim-124.wav,3,84,4,inconsistent,opaque,1022,462,0,3.009450896,0.0875,4
29,蝸,plsl,behavioral_naming-29-1Stim-125.wav,3,85,5,inconsistent,opaque,12,593,0,1.079181246,0.0875,11
29,咳,plsl,behavioral_naming-29-1Stim-126.wav,3,86,6,inconsistent,opaque,471,NaN,1,2.673020907,0.0875,11
29,鎚,phsh,behavioral_naming-29-1Stim-127.wav,3,87,7,consistent,transparent,51,624,0,1.707570176,0.0875,3
29,舵,plsl,behavioral_naming-29-1Stim-128.wav,3,88,8,inconsistent,opaque,279,NaN,1,2.445604203,0.0875,9
29,獐,phsl,behavioral_naming-29-1Stim-129.wav,3,89,9,consistent,opaque,83,581,0,1.919078092,0.0875,10
29,稜,plsl,behavioral_naming-29-1Stim-130.wav,3,90,10,inconsistent,opaque,290,NaN,1,2.462397998,0.0875,5
29,搖,phsh,behavioral_naming-29-1Stim-131.wav,3,91,11,consistent,transparent,1431,463,0,3.155639634,0.0875,5
29,衝,plsh,behavioral_naming-29-1Stim-132.wav,3,92,12,inconsistent,transparent,3949,388,0,3.596487134,0.0875,7
29,拂,plsl,behavioral_naming-29-1Stim-133.wav,3,93,13,inconsistent,opaque,86,426,0,1.934498451,0.0875,7
29,氧,plsh,behavioral_naming-29-1Stim-134.wav,3,94,14,inconsistent,transparent,2301,626,0,3.361916619,0.0875,11
29,蕾,phsl,behavioral_naming-29-1Stim-135.wav,3,95,15,consistent,opaque,315,428,0,2.498310554,0.0875,3
29,錳,phsh,behavioral_naming-29-1Stim-136.wav,3,96,16,consistent,transparent,718,413,0,2.856124444,0.0875,4
29,赴,plsh,behavioral_naming-29-1Stim-137.wav,3,97,17,inconsistent,transparent,124761,409,0,5.096078847,0.0875,5
29,茗,phsl,behavioral_naming-29-1Stim-138.wav,3,98,18,consistent,opaque,20,432,0,1.301029996,0.0875,3
29,撲,phsh,behavioral_naming-29-1Stim-139.wav,3,99,19,consistent,transparent,3915,528,0,3.592731766,0.0875,6
29,弒,phsl,behavioral_naming-29-1Stim-140.wav,3,100,20,consistent,opaque,18,NaN,1,1.255272505,0.0875,3
29,脫,plsl,behavioral_naming-29-1Stim-141.wav,3,101,21,inconsistent,opaque,3579,520,0,3.553761698,0.0875,7
29,棍,plsl,behavioral_naming-29-1Stim-142.wav,3,102,22,inconsistent,opaque,628,550,0,2.797959644,0.0875,7
29,編,plsl,behavioral_naming-29-1Stim-143.wav,3,103,23,inconsistent,opaque,6831,453,0,3.834484285,0.0875,9
29,嘰,phsl,behavioral_naming-29-1Stim-144.wav,3,104,24,consistent,opaque,49,495,0,1.69019608,0.0875,6
29,鯨,plsl,behavioral_naming-29-1Stim-145.wav,3,105,25,inconsistent,opaque,837,538,0,2.922725458,0.0875,6
29,檔,phsl,behavioral_naming-29-1Stim-146.wav,3,106,26,consistent,opaque,5505,470,0,3.740757323,0.0875,5
29,抵,phsh,behavioral_naming-29-1Stim-147.wav,3,107,27,consistent,transparent,38803,476,0,4.588865304,0.0875,11
29,損,plsl,behavioral_naming-29-1Stim-148.wav,3,108,28,inconsistent,opaque,1486,453,0,3.172018809,0.0875,6
29,馴,plsl,behavioral_naming-29-1Stim-149.wav,3,109,29,inconsistent,opaque,74,489,0,1.86923172,0.0875,5
29,孕,plsl,behavioral_naming-29-1Stim-150.wav,3,110,30,inconsistent,opaque,465,675,0,2.667452953,0.0875,4
29,鶴,plsh,behavioral_naming-29-1Stim-151.wav,3,111,31,inconsistent,transparent,650,803,0,2.812913357,0.0875,3
29,搜,plsh,behavioral_naming-29-1Stim-152.wav,3,112,32,inconsistent,transparent,1203,517,0,3.080265627,0.0875,8
29,綻,plsh,behavioral_naming-29-1Stim-153.wav,3,113,33,inconsistent,transparent,102,NaN,1,2.008600172,0.0875,5
29,誤,plsl,behavioral_naming-29-1Stim-154.wav,3,114,34,inconsistent,opaque,4650,458,0,3.667452953,0.0875,3
29,鉅,phsl,behavioral_naming-29-1Stim-155.wav,3,115,35,consistent,opaque,2346,506,0,3.370328008,0.0875,8
29,坑,plsh,behavioral_naming-29-1Stim-156.wav,3,116,36,inconsistent,transparent,2593,461,0,3.413802517,0.0875,8
29,糕,plsh,behavioral_naming-29-1Stim-157.wav,3,117,37,inconsistent,transparent,373,606,0,2.571708832,0.0875,3
29,裱,phsh,behavioral_naming-29-1Stim-158.wav,3,118,38,consistent,transparent,55,686,0,1.740362689,0.0875,4
29,柄,phsh,behavioral_naming-29-1Stim-159.wav,3,119,39,consistent,transparent,390,581,0,2.591064607,0.0875,3
29,蟻,phsl,behavioral_naming-29-1Stim-160.wav,3,120,40,consistent,opaque,292,471,0,2.465382851,0.0875,3
29,譏,phsl,behavioral_naming-29-1Stim-161.wav,4,121,1,consistent,opaque,229,626,0,2.359835482,0.0875,6
29,趁,plsh,behavioral_naming-29-1Stim-162.wav,4,122,2,inconsistent,transparent,10347,443,0,4.014814449,0.0875,7
29,揖,plsh,behavioral_naming-29-1Stim-163.wav,4,123,3,inconsistent,transparent,14,756,0,1.146128036,0.0875,6
29,踢,plsh,behavioral_naming-29-1Stim-164.wav,4,124,4,inconsistent,transparent,8240,442,0,3.915927212,0.0875,6
29,颳,plsh,behavioral_naming-29-1Stim-165.wav,4,125,5,inconsistent,transparent,335,512,0,2.525044807,0.0875,6
29,陷,plsl,behavioral_naming-29-1Stim-166.wav,4,126,6,inconsistent,opaque,3990,444,0,3.600972896,0.0875,7
29,槌,phsl,behavioral_naming-29-1Stim-167.wav,4,127,7,consistent,opaque,788,NaN,1,2.896526217,0.0875,3
29,搓,phsh,behavioral_naming-29-1Stim-168.wav,4,128,8,consistent,transparent,765,451,0,2.883661435,0.0875,6
29,板,plsl,behavioral_naming-29-1Stim-169.wav,4,129,9,inconsistent,opaque,4495,487,0,3.652729696,0.0875,10
29,櫻,phsl,behavioral_naming-29-1Stim-170.wav,4,130,10,consistent,opaque,251,436,0,2.399673721,0.0875,4
29,醃,phsl,behavioral_naming-29-1Stim-171.wav,4,131,11,consistent,opaque,210,471,0,2.322219295,0.0875,9
29,胖,plsh,behavioral_naming-29-1Stim-172.wav,4,132,12,inconsistent,transparent,2513,417,0,3.400192489,0.0875,8
29,吵,plsh,behavioral_naming-29-1Stim-173.wav,4,133,13,inconsistent,transparent,1718,401,0,3.235023159,0.0875,10
29,埋,plsh,behavioral_naming-29-1Stim-174.wav,4,134,14,inconsistent,transparent,4182,419,0,3.621384028,0.0875,10
29,涸,plsl,behavioral_naming-29-1Stim-175.wav,4,135,15,inconsistent,opaque,15,NaN,1,1.176091259,0.0875,5
29,純,plsl,behavioral_naming-29-1Stim-176.wav,4,136,16,inconsistent,opaque,9545,389,0,3.979775933,0.0875,7
29,襖,phsh,behavioral_naming-29-1Stim-177.wav,4,137,17,consistent,transparent,27,633,0,1.431363764,0.0875,5
29,註,phsh,behavioral_naming-29-1Stim-178.wav,4,138,18,consistent,transparent,680,439,0,2.832508913,0.0875,10
29,餓,phsh,behavioral_naming-29-1Stim-179.wav,4,139,19,consistent,transparent,1342,475,0,3.127752516,0.0875,8
29,燭,plsh,behavioral_naming-29-1Stim-180.wav,4,140,20,inconsistent,transparent,152,428,0,2.181843588,0.0875,6
29,淚,plsh,behavioral_naming-29-1Stim-181.wav,4,141,21,inconsistent,transparent,2682,471,0,3.428458774,0.0875,3
29,隸,plsl,behavioral_naming-29-1Stim-182.wav,4,142,22,inconsistent,opaque,243,509,0,2.385606274,0.0875,3
29,韁,phsh,behavioral_naming-29-1Stim-183.wav,4,143,23,consistent,transparent,31,521,0,1.491361694,0.0875,5
29,剁,phsh,behavioral_naming-29-1Stim-184.wav,4,144,24,consistent,transparent,81,512,0,1.908485019,0.0875,3
29,仰,plsh,behavioral_naming-29-1Stim-185.wav,4,145,25,inconsistent,transparent,1809,561,0,3.257438567,0.0875,4
29,倍,plsl,behavioral_naming-29-1Stim-186.wav,4,146,26,inconsistent,opaque,99099,464,0,4.996069272,0.0875,9
29,劇,phsl,behavioral_naming-29-1Stim-187.wav,4,147,27,consistent,opaque,10471,427,0,4.01998816,0.0875,4
29,豎,plsl,behavioral_naming-29-1Stim-188.wav,4,148,28,inconsistent,opaque,1091,453,0,3.037824751,0.0875,7
29,鷹,phsh,behavioral_naming-29-1Stim-189.wav,4,149,29,consistent,transparent,2121,459,0,3.326540669,0.0875,3
29,禪,plsh,behavioral_naming-29-1Stim-190.wav,4,150,30,inconsistent,transparent,835,476,0,2.921686475,0.0875,9
29,嵐,plsl,behavioral_naming-29-1Stim-191.wav,4,151,31,inconsistent,opaque,837,503,0,2.922725458,0.0875,5
29,戀,plsh,behavioral_naming-29-1Stim-192.wav,4,152,32,inconsistent,transparent,1813,475,0,3.258397804,0.0875,11
29,癱,phsl,behavioral_naming-29-1Stim-193.wav,4,153,33,consistent,opaque,204,458,0,2.309630167,0.0875,3
29,猛,phsl,behavioral_naming-29-1Stim-194.wav,4,154,34,consistent,opaque,14154,449,0,4.150879191,0.0875,4
29,逞,phsl,behavioral_naming-29-1Stim-195.wav,4,155,35,consistent,opaque,438,456,0,2.641474111,0.0875,4
29,裙,plsh,behavioral_naming-29-1Stim-196.wav,4,156,36,inconsistent,transparent,381,627,0,2.580924976,0.0875,4
29,順,plsh,behavioral_naming-29-1Stim-197.wav,4,157,37,inconsistent,transparent,8144,388,0,3.910837765,0.0875,5
29,揪,plsh,behavioral_naming-29-1Stim-198.wav,4,158,38,inconsistent,transparent,192,494,0,2.283301229,0.0875,7
29,賺,plsh,behavioral_naming-29-1Stim-199.wav,4,159,39,inconsistent,transparent,7415,425,0,3.870111155,0.0875,9
29,烤,phsh,behavioral_naming-29-1Stim-200.wav,4,160,40,consistent,transparent,1961,480,0,3.292477594,0.0875,3
30,謂,phsh,behavioral_naming-30-1Stim-41.wav,1,1,1,consistent,transparent,967,587,0,2.985426474,0.01875,4
30,憶,phsl,behavioral_naming-30-1Stim-42.wav,1,2,2,consistent,opaque,850,436,0,2.929418926,0.01875,5
30,寒,plsh,behavioral_naming-30-1Stim-43.wav,1,3,3,inconsistent,transparent,2037,430,0,3.308991029,0.01875,6
30,狐,plsh,behavioral_naming-30-1Stim-44.wav,1,4,4,inconsistent,transparent,578,723,0,2.761927838,0.01875,5
30,敏,plsh,behavioral_naming-30-1Stim-45.wav,1,5,5,inconsistent,transparent,1610,471,0,3.206825876,0.01875,10
30,詩,plsh,behavioral_naming-30-1Stim-46.wav,1,6,6,inconsistent,transparent,6937,378,0,3.841171694,0.01875,10
30,遺,plsl,behavioral_naming-30-1Stim-47.wav,1,7,7,inconsistent,opaque,1736,350,0,3.239549721,0.01875,5
30,輻,phsh,behavioral_naming-30-1Stim-48.wav,1,8,8,consistent,transparent,79,534,0,1.897627091,0.01875,9
30,紐,phsl,behavioral_naming-30-1Stim-49.wav,1,9,9,consistent,opaque,1644,508,0,3.215901813,0.01875,6
30,凜,phsh,behavioral_naming-30-1Stim-50.wav,1,10,10,consistent,transparent,41,852,0,1.612783857,0.01875,3
30,諳,phsl,behavioral_naming-30-1Stim-51.wav,1,11,11,consistent,opaque,738,1864,0,2.868056362,0.01875,7
30,缺,plsh,behavioral_naming-30-1Stim-52.wav,1,12,12,inconsistent,transparent,22209,1073,0,4.346529004,0.01875,6
30,鋰,phsl,behavioral_naming-30-1Stim-53.wav,1,13,13,consistent,opaque,1369,763,0,3.136403448,0.01875,10
30,跨,phsl,behavioral_naming-30-1Stim-54.wav,1,14,14,consistent,opaque,21329,1114,0,4.328970494,0.01875,5
30,批,phsl,behavioral_naming-30-1Stim-55.wav,1,15,15,consistent,opaque,239027,800,0,5.378446961,0.01875,10
30,顱,phsl,behavioral_naming-30-1Stim-56.wav,1,16,16,consistent,opaque,760,944,0,2.880813592,0.01875,9
30,餵,phsh,behavioral_naming-30-1Stim-57.wav,1,17,17,consistent,transparent,1908,858,0,3.28057837,0.01875,5
30,舐,plsl,behavioral_naming-30-1Stim-58.wav,1,18,18,inconsistent,opaque,11,NaN,1,1.041392685,0.01875,5
30,謝,phsl,behavioral_naming-30-1Stim-59.wav,1,19,19,consistent,opaque,8824,414,0,3.945665499,0.01875,3
30,遛,phsl,behavioral_naming-30-1Stim-60.wav,1,20,20,consistent,opaque,63,1040,0,1.799340549,0.01875,5
30,絹,phsh,behavioral_naming-30-1Stim-61.wav,1,21,21,consistent,transparent,139,1206,0,2.1430148,0.01875,6
30,磷,phsl,behavioral_naming-30-1Stim-62.wav,1,22,22,consistent,opaque,1988,1268,0,3.29841638,0.01875,8
30,偶,plsl,behavioral_naming-30-1Stim-63.wav,1,23,23,inconsistent,opaque,2552,982,0,3.40688067,0.01875,9
30,倫,phsl,behavioral_naming-30-1Stim-64.wav,1,24,24,consistent,opaque,2581,913,0,3.411788005,0.01875,8
30,矇,phsh,behavioral_naming-30-1Stim-65.wav,1,25,25,consistent,transparent,159,720,0,2.201397124,0.01875,4
30,廟,plsh,behavioral_naming-30-1Stim-66.wav,1,26,26,inconsistent,transparent,3207,553,0,3.50609896,0.01875,3
30,喧,phsh,behavioral_naming-30-1Stim-67.wav,1,27,27,consistent,transparent,43,700,0,1.633468456,0.01875,5
30,灌,plsh,behavioral_naming-30-1Stim-68.wav,1,28,28,inconsistent,transparent,1540,797,0,3.187520721,0.01875,8
30,鬆,phsl,behavioral_naming-30-1Stim-69.wav,1,29,29,consistent,opaque,3625,387,0,3.559308011,0.01875,4
30,搏,plsl,behavioral_naming-30-1Stim-70.wav,1,30,30,inconsistent,opaque,1880,778,0,3.274157849,0.01875,6
30,野,plsl,behavioral_naming-30-1Stim-71.wav,1,31,31,inconsistent,opaque,3134,575,0,3.496098992,0.01875,9
30,釋,plsl,behavioral_naming-30-1Stim-72.wav,1,32,32,inconsistent,opaque,1684,512,0,3.226342087,0.01875,7
30,淘,phsl,behavioral_naming-30-1Stim-73.wav,1,33,33,consistent,opaque,200,788,0,2.301029996,0.01875,5
30,醣,phsl,behavioral_naming-30-1Stim-74.wav,1,34,34,consistent,opaque,88,688,0,1.944482672,0.01875,4
30,拌,plsh,behavioral_naming-30-1Stim-75.wav,1,35,35,inconsistent,transparent,702,799,0,2.846337112,0.01875,8
30,詐,plsl,behavioral_naming-30-1Stim-76.wav,1,36,36,inconsistent,opaque,448,698,0,2.651278014,0.01875,11
30,館,phsl,behavioral_naming-30-1Stim-77.wav,1,37,37,consistent,opaque,7111,533,0,3.851930679,0.01875,8
30,腋,phsh,behavioral_naming-30-1Stim-78.wav,1,38,38,consistent,transparent,405,867,0,2.607455023,0.01875,3
30,餅,plsl,behavioral_naming-30-1Stim-79.wav,1,39,39,inconsistent,opaque,3239,632,0,3.510410948,0.01875,9
30,楠,phsl,behavioral_naming-30-1Stim-80.wav,1,40,40,consistent,opaque,634,612,0,2.802089258,0.01875,3
30,餓,phsh,behavioral_naming-30-1Stim-81.wav,2,41,1,consistent,transparent,1342,491,0,3.127752516,0.01875,8
30,吵,plsh,behavioral_naming-30-1Stim-82.wav,2,42,2,inconsistent,transparent,1718,392,0,3.235023159,0.01875,10
30,淚,plsh,behavioral_naming-30-1Stim-83.wav,2,43,3,inconsistent,transparent,2682,422,0,3.428458774,0.01875,3
30,註,phsh,behavioral_naming-30-1Stim-84.wav,2,44,4,consistent,transparent,680,507,0,2.832508913,0.01875,10
30,猛,phsl,behavioral_naming-30-1Stim-85.wav,2,45,5,consistent,opaque,14154,407,0,4.150879191,0.01875,4
30,倍,plsl,behavioral_naming-30-1Stim-86.wav,2,46,6,inconsistent,opaque,99099,498,0,4.996069272,0.01875,9
30,順,plsh,behavioral_naming-30-1Stim-87.wav,2,47,7,inconsistent,transparent,8144,457,0,3.910837765,0.01875,5
30,襖,phsh,behavioral_naming-30-1Stim-88.wav,2,48,8,consistent,transparent,27,NaN,1,1.431363764,0.01875,5
30,禪,plsh,behavioral_naming-30-1Stim-89.wav,2,49,9,inconsistent,transparent,835,660,0,2.921686475,0.01875,9
30,裙,plsh,behavioral_naming-30-1Stim-90.wav,2,50,10,inconsistent,transparent,381,613,0,2.580924976,0.01875,4
30,韁,phsh,behavioral_naming-30-1Stim-91.wav,2,51,11,consistent,transparent,31,729,0,1.491361694,0.01875,5
30,板,plsl,behavioral_naming-30-1Stim-92.wav,2,52,12,inconsistent,opaque,4495,588,0,3.652729696,0.01875,10
30,譏,phsl,behavioral_naming-30-1Stim-93.wav,2,53,13,consistent,opaque,229,926,0,2.359835482,0.01875,6
30,涸,plsl,behavioral_naming-30-1Stim-94.wav,2,54,14,inconsistent,opaque,15,1412,0,1.176091259,0.01875,5
30,揪,plsh,behavioral_naming-30-1Stim-95.wav,2,55,15,inconsistent,transparent,192,770,0,2.283301229,0.01875,7
30,埋,plsh,behavioral_naming-30-1Stim-96.wav,2,56,16,inconsistent,transparent,4182,675,0,3.621384028,0.01875,10
